Musteri_ID,Musteri_Yas,Musteri_Cins,Ayliq_Emekhaqqi,Bankla_Emekdasliq_Muddeti_Ay,Risk_Seqmenti,Aktiv_Kartlarin_Sayi,Kredit_Karti_Limiti,Kredit_Karti_Borcu,Istehlak_Krediti_Statusu,Ayliq_Kredit_Odenisi,Depozit_Portfeli_Hecmi,Son_3_Ayda_Mobil_Tetbiqe_Giris_Sayi,Son_1_Ayda_Filiala_Muraciet_Sayi,Qebz_ID,Tranzaksiya_Tarixi_Saati,Umumi_Mebleg,Odenis_Novu_Detalli,Satici_Adi,MCC_Kateqoriya,Umumi_EDV_Meblegi,Qaytarilan_EDV_Meblegi,EDV_Muraciet_Statusu,EDV_Imtina_Sebebi
10031,42,Kişi,1940.0,51,,2,3880.0,0.0,Yoxdur,0.0,5779.89,37,0,5770580847087,2025-07-12 13:27:39.984048,35.0,Nağdsız_Bankın_Kartı,Avis Aptek,Aptek,5.34,0.8,Təsdiqləndi,
10029,38,Qadın,1090.0,161,Orta,2,2180.0,0.0,Aktiv,476.21,1612.78,46,1,4334355365255,2025-05-05 14:24:01.432690,31.85,Nağdsız_Bankın_Kartı,Bazarstore,Supermarket,4.86,0.73,Təsdiqləndi,
10026,40,Kişi,3334.0,109,Aşağı,1,10002.0,1472.5,Yoxdur,0.0,23166.74,33,0,8474565289974,2025-07-27 17:31:18.522134,187.28,Nağdsız_Bankın_Kartı,Mado,Restoran/Kafe,28.57,4.29,Təsdiqləndi,
10035,32,Kişi,2421.0,22,Aşağı,2,3631.5,0.0,Aktiv,702.8,10202.17,51,0,8233046471949,2025-04-18 13:41:13.992780,40.13,Nağd,28 Cinema,Əyləncə/Asudə Vaxt,6.12,0.61,Təsdiqləndi,
10012,35,Kişi,2741.0,118,Aşağı,1,8223.0,2453.33,Yoxdur,0.0,37133.19,50,0,3152663129084,2025-08-29 23:42:02.609347,64.82,Nağdsız_Bankın_Kartı,Mado,Restoran/Kafe,9.89,1.48,Təsdiqləndi,
10086,36,Qadın,1560.0,130,Orta,4,3120.0,0.0,Aktiv,433.37,1624.26,38,0,9323870270070,2025-08-01 19:48:16.642785,62.22,Nağdsız_Bankın_Kartı,Socar,YDM,9.49,1.42,Təsdiqləndi,
10059,31,Kişi,983.0,3,Orta,1,1966.0,1116.0,Yoxdur,0.0,1775.92,43,0,0068493589500,2025-08-24 20:05:00.588696,33.91,Nağdsız_Başqa_Kart,Ganjlik Mall Bouncers,Əyləncə/Asudə Vaxt,5.17,0.78,Təsdiqləndi,
10026,40,Kişi,3334.0,109,Aşağı,1,10002.0,1472.5,Yoxdur,0.0,23166.74,33,0,4650622897339,2025-09-03 09:01:33.364118,217.63,Nağdsız_Bankın_Kartı,Bazarstore,Supermarket,33.2,4.98,Təsdiqləndi,
10058,46,Qadın,3052.0,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,3788575086631,2025-04-28 09:29:36.305613,92.97,Nağdsız_Bankın_Kartı,Azpetrol,YDM,14.18,2.13,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,3073744199587,2025-06-08 09:00:11.851768,111.85,Nağdsız_Bankın_Kartı,Mango,Geyim/Ayaqqabı,17.06,2.56,Təsdiqləndi,
10026,40,Kişi,3334.0,109,Aşağı,1,10002.0,1472.5,Yoxdur,0.0,23166.74,33,0,7404300569873,2025-05-23 10:05:34.538653,96.17,Nağdsız_Başqa_Kart,Optimal,Elektronika/Məişət,14.67,2.2,Təsdiqləndi,
10053,30,Kişi,1983.0,142,Orta,2,3966.0,0.0,Yoxdur,0.0,3039.7,25,0,2240645241063,2025-06-26 17:11:39.839678,22.17,Nağdsız_Bankın_Kartı,Azərsu,Kommunal/Telekommunikasiya,3.38,0.51,Təsdiqləndi,
10005,32,Qadın,2059.0,162,Aşağı,3,3088.5,1048.11,Aktiv,862.78,5729.03,46,0,2924603997341,2025-06-02 22:47:35.008978,67.46 AZN,Nağd,Hippokrat,Aptek,10.29,1.03,Təsdiqləndi,
10014,23,Kişi,1440.0,58,Aşağı,3,2160.0,0.0,Aktiv,583.16,2242.2,57,0,7873840206201,2025-08-18 18:30:39.826332,30.9,Nağdsız_Bankın_Kartı,Araz,Supermarket,4.71,0.71,Təsdiqləndi,
10046,47,Qadın,2567.0,51,Aşağı,1,7701.0,4956.76,Yoxdur,0.0,35656.72,48,0,3717671611101,2025-04-25 15:31:55.889463,145.19,Nağdsız_Bankın_Kartı,Azpetrol,YDM,22.15,3.32,Təsdiqləndi,
10031,42,Kişi,1940.0,51,,2,3880.0,0.0,Yoxdur,0.0,5779.89,37,0,5277033400814,2025-05-11 23:48:45.422307,43.72,Nağdsız_Bankın_Kartı,Azpetrol,YDM,6.67,1.0,Təsdiqləndi,
10016,44,Kişi,3306.0,210,,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,8624301878941,2025-04-25 09:07:22.321792,130.61,Nağdsız_Bankın_Kartı,28 Cinema,Əyləncə/Asudə Vaxt,19.92,2.99,Təsdiqləndi,
10046,47,Qadın,2567.0,51,Aşağı,1,7701.0,4956.76,Yoxdur,0.0,35656.72,48,0,4178977879543,2025-07-01 13:10:46.816372,285.39 AZN,Nağdsız_Bankın_Kartı,Araz,Supermarket,43.53,6.53,Təsdiqləndi,
10027,39,Qadın,,33,Aşağı,1,6690.0,1158.01,Yoxdur,0.0,17711.73,48,0,3805451969569,2025-06-07 23:46:34.414585,149.0,Nağdsız_Bankın_Kartı,Favorit,Supermarket,22.73,3.41,Təsdiqləndi,
10013,38,Kişi,,188,Aşağı,1,9054.0,0.0,Yoxdur,0.0,18187.02,59,0,0983397556980,2025-04-05 21:17:36.151719,84.45,Nağdsız_Bankın_Kartı,Favorit,Supermarket,12.88,1.93,Təsdiqləndi,
10069,63,Kişi,519.0,300,Aşağı,2,0.0,0.0,Yoxdur,0.0,4835.64,12,0,2890083205558,2025-04-05 23:30:17.223335,19.65,Nağdsız_Bankın_Kartı,Neptun,Supermarket,3.0,0.45,Təsdiqləndi,
10052,46,Kişi,2511.0,129,Aşağı,3,7533.0,2393.24,Yoxdur,0.0,18233.19,45,0,2179756936833,2025-06-24 04:06:39.446558,54.91,Nağdsız_Bankın_Kartı,Vapiano,Restoran/Kafe,8.38,1.26,Təsdiqləndi,
10066,21,Qadın,280.0,21,,1,0.0,0.0,Yoxdur,0.0,162.18,88,1,2793957254987,2025-04-07 09:22:10.247535,5.0,Nağdsız_Bankın_Kartı,LC Waikiki,Geyim/Ayaqqabı,0.76,0.11,Gözləmədə,
10009,32,Qadın,2101.0,52,Aşağı,3,3151.5,0.0,Aktiv,579.05,6003.54,41,0,8712134837456,2025-09-14 09:44:05.903758,45.4,Nağdsız_Bankın_Kartı,Araz,Supermarket,6.93,1.04,Təsdiqləndi,
10042,80,Kişi,422.0,123,Aşağı,1,0.0,0.0,Yoxdur,0.0,2746.98,25,1,9445296718092,2025-08-09 04:49:18.939028,63.86,Nağdsız_Bankın_Kartı,Bazarstore,Supermarket,9.74,1.46,İmtina edildi,Təkrarlanan müraciət
10065,23,Kişi,1221.0,57,Aşağı,2,1831.5,1139.82,Aktiv,446.42,4691.97,64,0,7208137698777,2025-05-29 22:00:07.216604,95.47,Nağdsız_Bankın_Kartı,ZARA,Geyim/Ayaqqabı,14.56,2.18,Təsdiqləndi,
10050,34,Kişi,1655.0,141,Orta,1,3310.0,1811.33,Yoxdur,0.0,2142.25,28,0,3724675207587,2025-05-10 16:59:51.127671,36.9,Nağdsız_Bankın_Kartı,Favorit,Supermarket,5.63,0.84,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,7443608998007,2025-06-06 09:30:15.852199,139.51,Nağdsız_Bankın_Kartı,28 Cinema,Əyləncə/Asudə Vaxt,21.28,3.19,Təsdiqləndi,
10027,39,Qadın,2230.0,33,Aşağı,1,6690.0,1158.01,Yoxdur,0.0,17711.73,48,0,3480875999074,2025-05-07 10:09:51.872647,72.0,Nağdsız_Bankın_Kartı,Vapiano,Restoran/Kafe,10.98,1.65,Təsdiqləndi,
10028,73,Qadın,555.0,300,Aşağı,2,0.0,0.0,Yoxdur,0.0,5220.47,14,0,5209178433541,2025-06-30 16:38:27.642595,20.39,Nağdsız_Bankın_Kartı,,Supermarket,3.11,0.47,Təsdiqləndi,
10074,29,Qadın,1956.0,34,Aşağı,1,2934.0,1518.85,Yoxdur,0.0,9748.54,58,0,5414722713598,2025-04-25 17:16:06.348050,14.33,Nağdsız_Başqa_Kart,28 Cinema,Əyləncə/Asudə Vaxt,2.19,0.33,İmtina edildi,Müddət keçib
10009,32,Qadın,2101.0,52,Aşağı,3,3151.5,0.0,Aktiv,579.05,6003.54,41,0,8453908117655,2025-04-29 16:45:30.719803,16.02,Nağdsız_Bankın_Kartı,Araz,Supermarket,2.44,0.37,Təsdiqləndi,
10054,29,Qadın,2417.0,64,Aşağı,4,3625.5,0.0,Aktiv,751.61,4938.75,66,1,5193879446482,2025-06-24 02:30:40.330988,14.89,Nağdsız_Bankın_Kartı,KFC,Restoran/Kafe,2.27,0.34,Təsdiqləndi,
10012,35,Kişi,2741.0,118,Aşağı,1,8223.0,2453.33,Yoxdur,0.0,37133.19,50,0,3366165352613,2025-07-14 18:00:30.584502,68.84,Nağdsız_Bankın_Kartı,,Restoran/Kafe,10.5,1.57,Təsdiqləndi,
10048,34,Qadın,1393.0,60,Orta,3,2786.0,1686.58,Aktiv,523.41,2900.45,33,0,1841723151626,2025-07-31 12:58:55.993164,33.49,Nağdsız_Bankın_Kartı,Azərsu,Kommunal/Telekommunikasiya,5.11,0.77,Təsdiqləndi,
10013,38,Kişi,3018.0,188,Aşağı,1,9054.0,0.0,Yoxdur,0.0,18187.02,59,0,3953434297760,2025-08-17 08:55:58.839436,90.1,Nağdsız_Bankın_Kartı,KFC,Restoran/Kafe,13.74,2.06,Təsdiqləndi,
10069,63,Kişi,519.0,300,Aşağı,2,0.0,0.0,Yoxdur,0.0,4835.64,12,0,3141064464408,2025-06-29 03:08:09.371720,19.28,Nağdsız_Başqa_Kart,Hippokrat,Aptek,2.94,0.44,Təsdiqləndi,
10046,47,Qadın,2567.0,51,Aşağı,1,7701.0,4956.76,Yoxdur,0.0,35656.72,48,0,7022812344326,2025-09-04 08:31:55.835768,241.41,Nağdsız_Bankın_Kartı,Uber,Nəqliyyat,36.83,5.52,Təsdiqləndi,
10026,40,Kişi,3334.0,109,Aşağı,1,10002.0,1472.5,Yoxdur,0.0,23166.74,33,0,0067314222101,2025-05-18 14:14:31.592463,303.26,Nağdsız_Bankın_Kartı,Nike Store,Geyim/Ayaqqabı,46.26,6.94,Təsdiqləndi,
10046,47,Qadın,2567.0,51,Aşağı,1,7701.0,4956.76,Yoxdur,0.0,35656.72,48,0,1396730031610,2025-06-21 07:28:51.406038,136.83,Nağdsız_Bankın_Kartı,Vapiano,Restoran/Kafe,20.87,3.13,Təsdiqləndi,
10077,33,Kişi,2453.0,158,Aşağı,2,3679.5,2916.39,Yoxdur,0.0,7735.43,66,0,7209795416890,2025-05-19 19:01:52.330059,39.02,Nağdsız_Bankın_Kartı,Bravo,Supermarket,5.95,0.89,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,0164189647690,2025-09-26 04:27:21.014748,95.18,Nağdsız_Bankın_Kartı,Azpetrol,YDM,14.52,2.18,Təsdiqləndi,
10075,26,Kişi,2389.0,21,Aşağı,3,3583.5,0.0,Aktiv,988.87,4300.07,55,0,5324074159377,2025-08-17 01:35:12.119333,19.86,Nağdsız_Bankın_Kartı,Optimal,Elektronika/Məişət,3.03,0.45,Gözləmədə,
10069,63,Kişi,519.0,300,Aşağı,2,0.0,0.0,Yoxdur,0.0,4835.64,12,0,8421872134233,2025-06-30 05:36:08.729821,41.17,Nağdsız_Bankın_Kartı,Azərsu,Kommunal/Telekommunikasiya,6.28,0.94,Təsdiqləndi,
10022,44,Qadın,2792.0,3,Aşağı,3,8376.0,5787.5,Yoxdur,0.0,25146.61,57,0,4688208715397,2025-05-31 22:10:42.008640,357.11,Nağdsız_Bankın_Kartı,Coffeesta,Restoran/Kafe,54.47,8.17,Təsdiqləndi,
10027,39,Qadın,2230.0,33,Aşağı,1,6690.0,1158.01,Yoxdur,0.0,17711.73,48,0,4901969226442,2025-09-15 08:57:23.589617,199.37,Nağdsız_Bankın_Kartı,Mango,Geyim/Ayaqqabı,30.41,4.56,Təsdiqləndi,
10079,77,Kişi,669.0,47,Aşağı,1,0.0,0.0,Yoxdur,0.0,6203.19,20,1,1786385888919,2025-06-14 17:26:12.280711,21.39,Nağdsız_Bankın_Kartı,Neptun,Supermarket,3.26,0.49,Təsdiqləndi,
10037,38,Kişi,1171.0,164,Orta,2,2342.0,917.83,Aktiv,466.71,2433.63,37,0,8212214254020,2025-08-20 01:50:11.374194,54.53,Nağdsız_Bankın_Kartı,Bazarstore,Supermarket,8.32,1.25,Təsdiqləndi,
10038,73,Kişi,633.0,7,Aşağı,4,0.0,0.0,Yoxdur,0.0,2290.23,10,0,7354886491976,2025-08-11 16:19:50.585930,9.46,Nağdsız_Başqa_Kart,Bazarstore,Supermarket,1.44,0.22,Təsdiqləndi,
10012,35,Kişi,2741.0,118,Aşağı,1,8223.0,2453.33,Yoxdur,0.0,37133.19,50,0,1355038553045,2025-05-27 01:24:21.714712,58.65,Nağdsız_Bankın_Kartı,Socar,YDM,8.95,1.34,Təsdiqləndi,
10009,32,Qadın,2101.0,52,Aşağı,3,3151.5,0.0,Aktiv,579.05,6003.54,41,0,2561123708022,2025-07-03 11:29:05.578533,27.84,Nağdsız_Bankın_Kartı,28 Cinema,Əyləncə/Asudə Vaxt,4.25,0.64,Təsdiqləndi,
10005,32,Qadın,2059.0,162,Aşağı,3,3088.5,1048.11,Aktiv,862.78,5729.03,46,0,7980739639553,2025-04-14 05:16:17.592733,36.14,Nağdsız_Başqa_Kart,Bazarstore,Supermarket,5.51,0.83,Təsdiqləndi,
10026,40,Kişi,3334.0,109,,1,10002.0,1472.5,Yoxdur,0.0,23166.74,33,0,6606081815045,2025-04-16 07:16:27.977813,218.31,Nağdsız_Bankın_Kartı,Socar,YDM,33.3,4.99,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,5643746397376,2025-08-01 23:33:44.887546,271.0,Nağdsız_Bankın_Kartı,KFC,Restoran/Kafe,41.34,6.2,Təsdiqləndi,
10022,44,Qadın,2792.0,3,Aşağı,3,8376.0,5787.5,Yoxdur,0.0,25146.61,57,0,4453455571896,2025-08-08 06:29:37.458571,240.35,Nağdsız_Bankın_Kartı,Coffeesta,Restoran/Kafe,36.66,5.5,Təsdiqləndi,
10005,32,Qadın,2059.0,162,Aşağı,3,3088.5,1048.11,Aktiv,862.78,5729.03,46,0,8882383133479,2025-09-02 02:30:54.740065,43.64 AZN,Nağdsız_Bankın_Kartı,Coffeesta,Restoran/Kafe,6.66,1.0,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,0344150256567,2025-05-21 22:36:59.269260,152.45,Nağdsız_Bankın_Kartı,BakuBus Kart Artırılması,Nəqliyyat,23.26,3.49,Təsdiqləndi,
10005,32,Qadın,2059.0,162,Aşağı,3,3088.5,1048.11,Aktiv,862.78,5729.03,46,0,6341353390456,2025-05-26 13:23:42.265172,112.93,Nağdsız_Bankın_Kartı,Lukoil,YDM,17.23,2.58,Təsdiqləndi,
10058,46,Qadın,3052.0,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,8882327361970,2025-09-20 05:07:08.378437,254.55,Nağd,Mado,Restoran/Kafe,38.83,3.88,Təsdiqləndi,
10035,32,Kişi,2421.0,22,Aşağı,2,3631.5,0.0,Aktiv,702.8,10202.17,51,0,3106870002692,2025-08-18 16:49:37.571824,55.93,Nağdsız_Bankın_Kartı,KFC,Restoran/Kafe,8.53,1.28,Təsdiqləndi,
10061,26,Kişi,1471.0,73,Aşağı,2,2206.5,1253.46,Yoxdur,0.0,4465.84,62,0,0946149954193,2025-05-12 23:42:01.932477,92.72,Nağdsız_Bankın_Kartı,Bir-İki Dönər,Restoran/Kafe,14.14,2.12,Təsdiqləndi,
10011,54,Kişi,3182.0,300,Aşağı,4,9546.0,2277.84,Yoxdur,0.0,35253.94,52,0,0238077946756,2025-06-12 12:38:25.971559,285.51,Nağdsız_Bankın_Kartı,Coffeesta,Restoran/Kafe,43.55,6.53,Təsdiqləndi,
10016,44,Kişi,3306.0,210,,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,3172046049989,2025-07-03 02:06:27.601131,86.42,Nağdsız_Bankın_Kartı,Vapiano,Restoran/Kafe,13.18,1.98,Gözləmədə,
10046,47,Qadın,2567.0,51,Aşağı,1,7701.0,4956.76,Yoxdur,0.0,35656.72,48,0,0731567443344,2025-08-29 05:05:57.776443,232.37,Nağdsız_Bankın_Kartı,LC Waikiki,Geyim/Ayaqqabı,35.45,5.32,Təsdiqləndi,
10021,23,Qadın,1414.0,22,Aşağı,4,2121.0,1168.3,Yoxdur,0.0,2657.56,80,0,1428290234879,2025-09-15 01:12:39.055599,35.24,Nağdsız_Bankın_Kartı,Coffeesta,Restoran/Kafe,5.38,0.81,Təsdiqləndi,
10067,36,Kişi,1934.0,153,Orta,2,3868.0,2930.82,Aktiv,725.6,4468.34,32,0,2143154145294,2025-06-20 21:49:49.598819,61.73,Nağd,ZARA,Geyim/Ayaqqabı,9.42,0.94,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,5163726647979,2025-05-09 07:44:09.814921,139.59,Nağdsız_Bankın_Kartı,Coffeesta,Restoran/Kafe,21.29,3.19,Təsdiqləndi,
10028,73,Qadın,555.0,300,Aşağı,2,0.0,0.0,Yoxdur,0.0,5220.47,14,0,6923251653678,2025-05-23 13:33:44.540449,14.53,Nağdsız_Bankın_Kartı,Favorit,Supermarket,2.22,0.33,İmtina edildi,Çek tapılmadı
10002,25,Qadın,1856.0,61,Aşağı,1,2784.0,1137.84,Aktiv,801.22,2043.1,77,0,1994037776270,2025-09-09 05:42:23.768096,12.78,Nağdsız_Bankın_Kartı,Avis Aptek,Aptek,1.95,0.29,Təsdiqləndi,
10017,34,Qadın,1847.0,12,Aşağı,3,2770.5,1099.47,Aktiv,399.22,2930.87,75,1,6413976145574,2025-05-02 23:28:16.808418,43.11 AZN,Nağdsız_Bankın_Kartı,Bazarstore,Supermarket,6.58,0.99,Təsdiqləndi,
10027,39,Qadın,2230.0,33,Aşağı,1,6690.0,1158.01,Yoxdur,0.0,17711.73,48,0,4017755937813,2025-04-10 20:57:29.062101,216.31,Nağdsız_Bankın_Kartı,Lukoil,YDM,33.0,4.95,Təsdiqləndi,
10022,44,Qadın,,3,Aşağı,3,8376.0,5787.5,Yoxdur,0.0,25146.61,57,0,3947149607193,2025-08-14 00:18:00.815772,73.65,Nağdsız_Başqa_Kart,Socar,YDM,11.23,1.68,Təsdiqləndi,
10088,30,Kişi,1902.0,132,Aşağı,2,2853.0,1864.91,Aktiv,442.81,7156.12,52,0,0506556115783,2025-07-10 05:50:56.832267,58.54,Nağd,Bir-İki Dönər,Restoran/Kafe,8.93,0.89,Təsdiqləndi,
10009,32,Qadın,2101.0,52,Aşağı,3,3151.5,0.0,Aktiv,579.05,6003.54,41,0,0446444208028,2025-04-27 09:17:54.725749,60.19,Nağdsız_Bankın_Kartı,Vapiano,Restoran/Kafe,9.18,1.38,Təsdiqləndi,
10058,46,Qadın,3052.0,88,Aşağı,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,1223272594827,2025-07-18 12:32:30.830161,137.62,Nağdsız_Bankın_Kartı,Baku Electronics,Elektronika/Məişət,20.99,3.15,Təsdiqləndi,
10058,46,Qadın,3052.0,88,,3,9156.0,3217.52,Yoxdur,0.0,42250.7,56,0,2781214599880,2025-08-21 18:07:20.328548,181.16,Nağdsız_Bankın_Kartı,Nike Store,Geyim/Ayaqqabı,27.63,4.14,Təsdiqləndi,
10070,22,Qadın,328.0,43,Orta,1,0.0,0.0,Yoxdur,0.0,260.58,70,0,8463428206912,2025-04-23 14:48:11.171258,11.17,Nağdsız_Bankın_Kartı,Favorit,Supermarket,1.7,0.26,Təsdiqləndi,
10009,32,Qadın,2101.0,52,Aşağı,3,3151.5,0.0,Aktiv,579.05,6003.54,41,0,3256332957637,2025-05-25 21:28:33.706124,44.95,Nağd,Ganjlik Mall Bouncers,Əyləncə/Asudə Vaxt,6.86,0.69,Təsdiqləndi,
10076,34,Qadın,1808.0,153,Orta,3,3616.0,1846.58,Yoxdur,0.0,4492.88,44,0,2336148966028,2025-06-04 12:13:03.354182,35.45,Nağdsız_Bankın_Kartı,ZARA,Geyim/Ayaqqabı,5.41,0.81,Təsdiqləndi,
10059,31,Kişi,983.0,3,Orta,1,1966.0,1116.0,Yoxdur,0.0,1775.92,43,0,3148529591559,2025-05-15 23:47:42.618130,23.72,Nağdsız_Bankın_Kartı,Ganjlik Mall Bouncers,Əyləncə/Asudə Vaxt,3.62,0.54,Təsdiqləndi,
10061,26,Kişi,1471.0,73,Aşağı,2,2206.5,1253.46,Yoxdur,0.0,4465.84,62,0,9981949213657,2025-05-21 23:55:58.259034,33.88,Nağdsız_Bankın_Kartı,Favorit,Supermarket,5.17,0.78,Təsdiqləndi,
10052,46,Kişi,2511.0,129,,3,7533.0,2393.24,Yoxdur,0.0,18233.19,45,0,5624447563695,2025-05-14 10:20:26.731331,134.15,Nağd,,YDM,20.46,2.05,Təsdiqləndi,
10075,26,Kişi,2389.0,21,Aşağı,3,3583.5,0.0,Aktiv,988.87,4300.07,55,0,1519513022930,2025-09-21 02:16:48.435944,113.2,Nağdsız_Bankın_Kartı,KFC,Restoran/Kafe,17.27,2.59,Təsdiqləndi,
10052,46,Kişi,,129,Aşağı,3,7533.0,2393.24,Yoxdur,0.0,18233.19,45,0,4922453267991,2025-06-06 10:39:34.580067,81.09,Nağdsız_Bankın_Kartı,Bravo,Supermarket,12.37,1.86,Təsdiqləndi,
10060,22,Kişi,466.0,18,Orta,2,0.0,0.0,Yoxdur,0.0,35.93,80,0,4557598643314,2025-09-15 18:06:57.032636,5.0,Nağdsız_Bankın_Kartı,Araz,Supermarket,0.76,0.11,Təsdiqləndi,
10035,32,Kişi,2421.0,22,Aşağı,2,3631.5,0.0,Aktiv,702.8,10202.17,51,0,4161036331758,2025-04-23 10:24:44.250716,111.47,Nağdsız_Başqa_Kart,KFC,Restoran/Kafe,17.0,2.55,Təsdiqləndi,
10074,29,Qadın,1956.0,34,Aşağı,1,2934.0,1518.85,Yoxdur,0.0,9748.54,58,0,6788179407944,2025-05-04 09:23:43.753812,81.72,Nağdsız_Bankın_Kartı,Neptun,Supermarket,12.47,1.87,Təsdiqləndi,
10074,29,Qadın,1956.0,34,Aşağı,1,2934.0,1518.85,Yoxdur,0.0,9748.54,58,0,9930841313964,2025-03-31 09:51:21.504495,48.48,Nağdsız_Bankın_Kartı,Vapiano,Restoran/Kafe,7.4,1.11,Təsdiqləndi,
10027,39,Qadın,2230.0,33,Aşağı,1,6690.0,1158.01,Yoxdur,0.0,17711.73,48,0,8621808543959,2025-09-08 19:03:37.640773,73.1,Nağdsız_Bankın_Kartı,Coffeesta,Restoran/Kafe,11.15,1.67,Təsdiqləndi,
10010,24,Qadın,1989.0,6,Aşağı,4,2983.5,0.0,,851.08,7220.65,51,0,0454758542145,2025-03-30 22:02:25.884135,38.09,Nağdsız_Bankın_Kartı,Favorit,Supermarket,5.81,0.87,Təsdiqləndi,
10035,32,Kişi,2421.0,22,Aşağı,2,3631.5,0.0,Aktiv,702.8,10202.17,51,0,6270996248723,2025-07-22 10:51:36.535849,43.0,Nağdsız_Bankın_Kartı,Lukoil,YDM,6.56,0.98,Təsdiqləndi,
10005,32,Qadın,2059.0,162,Aşağı,3,3088.5,1048.11,Aktiv,862.78,5729.03,46,0,5812866211724,2025-09-07 00:30:33.250312,37.16,Nağdsız_Bankın_Kartı,28 Cinema,Əyləncə/Asudə Vaxt,5.67,0.85,Təsdiqləndi,
10052,46,Kişi,2511.0,129,,3,7533.0,2393.24,Yoxdur,0.0,18233.19,45,0,9381503942063,2025-04-13 02:25:03.989834,147.56,Nağdsız_Başqa_Kart,Kontakt Home,Elektronika/Məişət,22.51,3.38,Təsdiqləndi,
10026,40,Kişi,3334.0,109,Aşağı,1,10002.0,1472.5,Yoxdur,0.0,23166.74,33,0,7900170517661,2025-08-20 01:20:11.143738,177.13,Nağdsız_Başqa_Kart,Vapiano,Restoran/Kafe,27.02,4.05,İmtina edildi,Müddət keçib
10095,69,Qadın,607.0,300,Aşağı,3,0.0,0.0,Yoxdur,0.0,3973.77,9,0,8682682124299,2025-09-16 16:35:37.351234,36.08,Nağd,Bravo,Supermarket,5.5,0.55,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,8651154909730,2025-07-06 23:23:54.673625,79.93,Nağdsız_Bankın_Kartı,Bir-İki Dönər,Restoran/Kafe,12.19,1.83,Təsdiqləndi,
10081,28,Kişi,2308.0,42,Aşağı,4,3462.0,1952.21,Yoxdur,0.0,10794.41,60,0,5320687271490,2025-06-04 06:24:56.968244,66.68,Nağdsız_Bankın_Kartı,Ganjlik Mall Bouncers,Əyləncə/Asudə Vaxt,10.17,1.53,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,9686397221922,2025-09-23 06:23:10.677042,104.09,Nağdsız_Bankın_Kartı,Nike Store,Geyim/Ayaqqabı,15.88,2.38,Təsdiqləndi,
10089,45,Kişi,1775.0,6,Orta,2,3550.0,968.63,Yoxdur,0.0,3481.33,32,0,4249186646048,2025-08-31 01:50:19.739127,57.22,Nağdsız_Bankın_Kartı,Irshad,Elektronika/Məişət,8.73,1.31,Təsdiqləndi,
10043,50,Kişi,866.0,109,Orta,3,1732.0,0.0,Aktiv,230.92,1624.82,26,0,9077486764368,2025-05-30 05:55:39.694551,14.37,Nağdsız_Başqa_Kart,Favorit,Supermarket,2.19,0.33,Təsdiqləndi,
10027,39,Qadın,2230.0,33,Aşağı,1,6690.0,1158.01,Yoxdur,0.0,17711.73,48,0,4179591382006,2025-09-04 09:38:33.796957,84.79,Nağdsız_Bankın_Kartı,Socar,YDM,12.93,1.94,Təsdiqləndi,
10013,38,Kişi,3018.0,188,Aşağı,1,9054.0,0.0,Yoxdur,0.0,18187.02,59,0,2857650902657,2025-05-30 03:11:09.324929,110.98,Nağdsız_Bankın_Kartı,Optimal,Elektronika/Məişət,16.93,2.54,Təsdiqləndi,
10016,44,Kişi,3306.0,210,Aşağı,3,9918.0,6315.53,Yoxdur,0.0,28642.4,42,0,1741992416202,2025-08-17 06:33:15.771585,220.19,Nağdsız_Bankın_Kartı,Favorit,Supermarket,33.59,5.04,Təsdiqləndi,
10050,34,Kişi,1655.0,141,Orta,1,3310.0,1811.33,Yoxdur,0.0,2142.25,28,0,2717176089033,2025-09-09 23:56:21.573416,8.2,Nağd,,Geyim/Ayaqqabı,1.25,0.12,Təsdiqləndi,
10099,31,Kişi,1800.0,103,Aşağı,3,2700.0,1726.82,Aktiv,457.51,2109.23,52,0,4248577347577,2025-08-06 20:55:37.879261,35.32,Nağdsız_Bankın_Kartı,KFC,Restoran/Kafe,5.39,0.81,Təsdiqləndi,
